timestamp,run_id,opportunity_id,chain,strategy,stage,failure_code,error_message,provider,block,retry_count,fallback_used,final_action
2026-09-02T23:57:41.653500,RUN-1788372996,OPP-8453-SPAT-20260902-1788373666,8453,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.base.org,NULL,1,False,ABORT
2026-09-02T23:57:46.304669,RUN-1788372996,OPP-8453-SPAT-20260902-1788373671,8453,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.base.org,NULL,1,False,ABORT
2026-09-02T23:57:51.302283,RUN-1788372996,OPP-8453-SPAT-20260902-1788373676,8453,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.base.org,NULL,1,False,ABORT
2026-09-02T23:57:56.583591,RUN-1788372996,OPP-8453-SPAT-20260902-1788373683,8453,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.base.org,NULL,1,False,ABORT
2026-09-02T23:58:05.806088,RUN-1788372996,OPP-10-SPAT-20260902-1788373689,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:09.084827,RUN-1788372996,OPP-10-SPAT-20260902-1788373691,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:11.926902,RUN-1788372996,OPP-10-SPAT-20260902-1788373694,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:14.761574,RUN-1788372996,OPP-10-SPAT-20260902-1788373698,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:18.116401,RUN-1788372996,OPP-10-SPAT-20260902-1788373700,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:20.835597,RUN-1788372996,OPP-10-SPAT-20260902-1788373704,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:24.114841,RUN-1788372996,OPP-10-SPAT-20260902-1788373706,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:26.767098,RUN-1788372996,OPP-10-SPAT-20260902-1788373709,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:29.398504,RUN-1788372996,OPP-10-SPAT-20260902-1788373712,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:32.073663,RUN-1788372996,OPP-10-SPAT-20260902-1788373715,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:35.740019,RUN-1788372996,OPP-10-SPAT-20260902-1788373718,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:38.391727,RUN-1788372996,OPP-10-SPAT-20260902-1788373721,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:41.060106,RUN-1788372996,OPP-10-SPAT-20260902-1788373724,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:44.138420,RUN-1788372996,OPP-10-SPAT-20260902-1788373726,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:46.781854,RUN-1788372996,OPP-10-SPAT-20260902-1788373730,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:50.467608,RUN-1788372996,OPP-10-SPAT-20260902-1788373733,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:53.327374,RUN-1788372996,OPP-10-SPAT-20260902-1788373736,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:56.331344,RUN-1788372996,OPP-10-SPAT-20260902-1788373739,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:58:59.226116,RUN-1788372996,OPP-10-SPAT-20260902-1788373742,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:02.135296,RUN-1788372996,OPP-10-SPAT-20260902-1788373745,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:05.289004,RUN-1788372996,OPP-10-SPAT-20260902-1788373748,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:08.545725,RUN-1788372996,OPP-10-SPAT-20260902-1788373751,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:11.692565,RUN-1788372996,OPP-10-SPAT-20260902-1788373754,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:14.762107,RUN-1788372996,OPP-10-SPAT-20260902-1788373757,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:17.396012,RUN-1788372996,OPP-10-SPAT-20260902-1788373760,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:20.057288,RUN-1788372996,OPP-10-SPAT-20260902-1788373762,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:22.940443,RUN-1788372996,OPP-10-SPAT-20260902-1788373765,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:25.574935,RUN-1788372996,OPP-10-SPAT-20260902-1788373768,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:28.254300,RUN-1788372996,OPP-10-SPAT-20260902-1788373771,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:31.298936,RUN-1788372996,OPP-10-SPAT-20260902-1788373773,10,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://mainnet.optimism.io,NULL,1,False,ABORT
2026-09-02T23:59:35.149404,RUN-1788372996,OPP-42161-SPAT-20260902-1788373777,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:37.874827,RUN-1788372996,OPP-42161-SPAT-20260902-1788373780,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:40.304709,RUN-1788372996,OPP-42161-SPAT-20260902-1788373782,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:42.428277,RUN-1788372996,OPP-42161-SPAT-20260902-1788373784,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:44.657123,RUN-1788372996,OPP-42161-SPAT-20260902-1788373786,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:46.944513,RUN-1788372996,OPP-42161-SPAT-20260902-1788373789,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:49.082634,RUN-1788372996,OPP-42161-SPAT-20260902-1788373791,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:51.288526,RUN-1788372996,OPP-42161-SPAT-20260902-1788373793,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:53.861779,RUN-1788372996,OPP-42161-SPAT-20260902-1788373796,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:56.029728,RUN-1788372996,OPP-42161-SPAT-20260902-1788373798,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-02T23:59:58.144109,RUN-1788372996,OPP-42161-SPAT-20260903-1788373800,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:00.349863,RUN-1788372996,OPP-42161-SPAT-20260903-1788373802,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:02.594585,RUN-1788372996,OPP-42161-SPAT-20260903-1788373804,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:04.890489,RUN-1788372996,OPP-42161-SPAT-20260903-1788373807,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:07.288652,RUN-1788372996,OPP-42161-SPAT-20260903-1788373809,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:09.562615,RUN-1788372996,OPP-42161-SPAT-20260903-1788373812,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:12.111716,RUN-1788372996,OPP-42161-SPAT-20260903-1788373814,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:14.342579,RUN-1788372996,OPP-42161-SPAT-20260903-1788373816,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:16.731822,RUN-1788372996,OPP-42161-SPAT-20260903-1788373819,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:19.026253,RUN-1788372996,OPP-42161-SPAT-20260903-1788373821,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:21.395935,RUN-1788372996,OPP-42161-SPAT-20260903-1788373823,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:23.559076,RUN-1788372996,OPP-42161-SPAT-20260903-1788373825,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:25.781997,RUN-1788372996,OPP-42161-SPAT-20260903-1788373828,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:28.076214,RUN-1788372996,OPP-42161-SPAT-20260903-1788373830,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:30.487865,RUN-1788372996,OPP-42161-SPAT-20260903-1788373832,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:32.698372,RUN-1788372996,OPP-42161-SPAT-20260903-1788373835,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:35.011006,RUN-1788372996,OPP-42161-SPAT-20260903-1788373837,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:37.487607,RUN-1788372996,OPP-42161-SPAT-20260903-1788373839,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:39.720929,RUN-1788372996,OPP-42161-SPAT-20260903-1788373842,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:42.037897,RUN-1788372996,OPP-42161-SPAT-20260903-1788373844,42161,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://arb1.arbitrum.io/rpc,NULL,1,False,ABORT
2026-09-03T00:00:55.954872,RUN-1788372996,OPP-42220-SPAT-20260903-1788373857,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:00:57.942790,RUN-1788372996,OPP-42220-SPAT-20260903-1788373859,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:00:59.263606,RUN-1788372996,OPP-42220-SPAT-20260903-1788373861,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
